KBJD,raw_ap_chosen,post_decorr_ap_chosen,final_ap_chosen,err_ap_chosen,raw_ap_0,post_decorr_ap_0,final_ap_0,err_ap_0,raw_ap_1,post_decorr_ap_1,final_ap_1,err_ap_1,raw_ap_2,post_decorr_ap_2,final_ap_2,err_ap_2,raw_ap_3,post_decorr_ap_3,final_ap_3,err_ap_3,raw_ap_4,post_decorr_ap_4,final_ap_4,err_ap_4,raw_ap_5,post_decorr_ap_5,final_ap_5,err_ap_5,raw_ap_6,post_decorr_ap_6,final_ap_6,err_ap_6
2062.8177807,15.03885,15.54326,15.527814394007562,0.00414,15.03885,15.54326,15.527814394007562,0.00414,14.78054,15.07597,14.992552277879048,0.00361,14.56549,14.99704,14.88527540663297,0.00328,14.37153,14.86933,14.88084819976951,0.00303,14.21251,14.70379,14.677057308107402,0.00288,14.08577,14.43406,14.425868039506918,0.0028,13.99136,14.32687,14.44672317639414,0.00279
2062.83821285,15.30486,15.9273,15.789741487123981,0.00561,15.30486,15.9273,15.789741487123981,0.00561,15.07431,15.50358,15.667498135360155,0.00502,14.88172,15.40292,15.41234494857256,0.00466,14.70466,15.36983,15.266352653870985,0.00438,14.55658,15.21447,15.162123170570476,0.00419,14.43713,14.98014,15.03498357982304,0.00412,14.34918,14.87907,14.880394934937788,0.00413
2062.85864491,15.59454,16.10396,16.218691360226646,0.00688,15.59454,16.10396,16.218691360226646,0.00688,15.38971,15.69589,15.74474792838483,0.0063,15.22062,15.60423,15.493178900852396,0.00597,15.06174,15.46392,15.56146946829321,0.0057,14.92568,15.31136,15.35178870427817,0.00553,14.8152,15.0715,15.118852788988205,0.00547,14.73493,14.99631,14.964832595554142,0.00553
2062.87907716,15.85782,16.26185,16.24723747735574,0.00885,15.85782,16.26185,16.24723747735574,0.00885,15.69127,15.88459,16.00330402815118,0.0084,15.55959,15.81613,15.779678207050578,0.00824,15.43323,15.58324,15.62373531580652,0.0081,15.32161,15.44625,15.296796564843104,0.00803,15.22876,15.20957,15.168362470107194,0.00809,15.16292,15.16908,14.960036327686291,0.00828
2062.89950931,16.19391,16.60686,16.577570107872496,0.01191,16.19391,16.60686,16.577570107872496,0.01191,16.08029,16.28358,16.34214325884676,0.01186,16.00221,16.26856,16.223389480377325,0.01223,15.92193,16.08938,16.00388191825837,0.01255,15.84071,15.98395,15.879657980665398,0.01279,15.76762,15.76983,15.837591161398098,0.01312,15.71899,15.74303,15.710441948886459,0.01365
2062.91994137,16.43761,16.79342,16.541052714253567,0.01526,16.43761,16.79342,16.541052714253567,0.01526,16.40859,16.55169,16.383081984155353,0.01643,16.43395,16.63154,16.77759576122698,0.01863,16.46573,16.49187,16.398133873826676,0.0212,16.48661,16.48377,16.463936263671673,0.02374,16.49847,16.34709,16.26466586603826,0.02633,16.52877,16.41107,16.294050435480607,0.02946
2062.94037362,16.85949,17.23903,17.027465576870274,0.02173,16.85949,17.23903,17.027465576870274,0.02173,16.98494,17.23012,17.078452178235576,0.02697,17.25276,17.59553,17.584853846842332,0.03822,17.65825,17.86829,17.732911322825366,0.06137,18.22276,18.41427,18.198306407364367,0.11339,19.17168,19.21537,19.263426558343234,0.2981,,,,
2062.96080577,17.72156,18.16302,17.93909020437351,0.0426,17.72156,18.16302,17.93909020437351,0.0426,18.58658,18.99493,18.753199367487014,0.10448,,,,,,,,,,,,,,,,,,,,
2062.98123792,20.43365,20.88604,20.461246440039826,0.54353,20.43365,20.88604,20.461246440039826,0.54353,,,,,,,,,,,,,,,,,,,,,,,,
2063.00167007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
